"(u'divisive', u'bitcoin', u'unlimited', u'solution', u'crash', u'bug', u'discover')"," Mar 15, 2017 "
"(u'bitcoin', u'recovers', u'sec', u'reject', u'etf')"," Mar 13, 2017 "
"(u'spoof', u'cross-', u'selling', u'bitcoin', u'etf')"," Mar 13, 2017 "
"(u'bitcoin', u'jump', u'recovery', u'sec', u'etf', u'decision')"," Mar 13, 2017 "
"(u'bitcoin', u'miner', u'signal', u'revolt', u'push', u'fix', u'sluggish', u'blockchain')"," Mar 13, 2017 "
"(u'bitcoin', u'backer', u'must', u'evolve', u'winklevoss', u'reversal')"," Mar 12, 2017 "
"(u'bitcoin', u'price', u'recovers', u'setback', u'u.', u's.', u'regulator', u'chart')"," Mar 12, 2017 "
"(u'winklevoss', u'bitcoin', u'etf', u'bid', u'shot', u'sec')"," Mar 10, 2017 "
"(u'balchunas', u'sec', u'rejection', u'winklevoss', u'bitcoin', u'etf', u'audio')"," Mar 10, 2017 "
"(u'sec', u'reject', u'winklevoss', u'bitcoin', u'etf')"," Mar 10, 2017 "
"(u'bitcoin', u'plummet', u'sec', u'reject', u'winklevoss', u'etf', u'proposal')"," Mar 10, 2017 "
"(u'bitcoin', u'trust', u'silbert', u'launch', u'classic', u'ether', u'fund', u'month')"," Mar 9, 2017 "
"(u'bloomberg', u'market', u'bitcoin', u'tax', u'fight', u'brewing')"," Mar 8, 2017 "
"(u'bitcoin', u'tax', u'fight', u'brewing', u'digital', u'chamber', u'set', u'battle', u'irs')"," Mar 8, 2017 "
"(u'china', u'top', u'bitcoin', u'exchange', u'extend', u'suspension', u'withdrawal')"," Mar 8, 2017 "
"(u'investor', u'miss', u'bitcoin', u'rally', u'go', u'dash', u'ether', u'monero')"," Mar 8, 2017 "
"(u'bitcoin', u'gold', u'risk', u'bum', u'comparison')"," Mar 6, 2017 "
"(u'balchunas', u'odds', u'bitcoin', u'etf', u'win', u'approval', u'audio')"," Mar 3, 2017 "
"(u'place', u'bet', u'whether', u'sec', u'approve', u'bitcoin', u'etf')"," Mar 3, 2017 "
"(u'bitcoin', u'worth', u'gold')"," Mar 3, 2017 "
"(u'winklevoss', u'twin', u'await', u'imminent', u'sec', u'decision', u'bitcoin', u'etf')"," Mar 2, 2017 "
"(u'bitcoin', u'pass', u'gold', u'trader', u'await', u'decision', u'etf', u'chart')"," Mar 2, 2017 "
"(u'bitcoin', u'top', u'rival', u'ready', u'ditch', u'mining')"," Feb 28, 2017 "
"(u'winklevoss', u'bitcoin', u'etf', u'bet', u'countdown', u'zero', u'less')"," Feb 26, 2017 "
"(u'even', u'china', u'kill', u'bitcoin')"," Feb 23, 2017 "
"(u'bitcoin', u'price', u'set', u'intraday', u'record', u'trump', u'policy', u'uncertainty')"," Feb 23, 2017 "
"(u'balchunas', u'whether', u'bitcoin', u'etf', u'win', u'approval', u'audio')"," Feb 21, 2017 "
"(u'bet', u'whether', u'sec', u'approves', u'first', u'bitcoin', u'etf')"," Feb 21, 2017 "
"(u'bitcoin', u'might', u'grow')"," Feb 12, 2017 "
"(u'china', u'bitcoin', u'exchange', u'halt', u'withdrawal', u'central', u'bank', u'talk')"," Feb 9, 2017 "
"(u'microsoft', u'others', u'say', u'form', u'group', u'back', u'ethereum', u'blockchain')"," Feb 9, 2017 "
"(u'pboc', u'tighten', u'bitcoin', u'exchange', u'oversight')"," Feb 8, 2017 "
"(u'china', u'central', u'bank', u'say', u'call', u'bitcoin', u'exchange', u'talk')"," Feb 8, 2017 "
"(u'former', u'feed', u'employee', u'fin', u'use', u'computer', u'bitcoin')"," Jan 30, 2017 "
"(u'amex', u'join', u'jpmorgan', u'ibm', u'hyperledger', u'blockchain', u'effort')"," Jan 30, 2017 "
"(u'wyre', u'dunworth', u'bitcoin', u'good', u'investment', u'everyone')"," Jan 26, 2017 "
"(u'bitcoin', u'freedom', u'lover', u'thank', u'china', u'communist')"," Jan 25, 2017 "
"(u'trading', u'plunge', u'china', u'bitcoin', u'exchange', u'fee', u'levy')"," Jan 24, 2017 "
"(u'blockchain', u'fan', u'rude', u'awaken')"," Jan 23, 2017 "
"(u'high-', u'speed', u'trader', u'dominate', u'bitcoin')"," Jan 16, 2017 "
"(u'high-', u'speed', u'trader', u'take', u'bitcoin')"," Jan 16, 2017 "
"(u'bloomberg', u'market', u'singh', u'say', u'bitcoin', u'work')"," Jan 11, 2017 "
"(u'bitcoin', u'price', u'slide', u'chinese', u'official', u'inspect', u'local', u'exchange')"," Jan 11, 2017 "
"(u'mit', u'forde', u'china', u'heart', u'bitcoin', u'mining')"," Jan 9, 2017 "
"(u'quicktake', u'bitcoin', u'blockchain')"," Jan 9, 2017 "
"(u'ibm', u'partner', u'wall', u'street', u'bring', u'blockchain', u'cd', u'market')"," Jan 9, 2017 "
"(u'bitcoin', u'assault', u'show', u'target', u'small', u'china')"," Jan 8, 2017 "
"(u'bitcoin', u'extends', u'loss', u'china', u'central', u'bank', u'warns', u'investor')"," Jan 8, 2017 "
"(u'rally', u'crash', u'bitcoin', u'buyer', u'nervous', u'china')"," Jan 5, 2017 "
"(u'bitcoin', u'plunge', u'much', u'wednesday', u'record', u'high')"," Jan 5, 2017 "
"(u'all-', u'time', u'high', u'bitcoin', u'delivers', u'many', u'happy', u'return')"," Jan 4, 2017 "
"(u'bitcoin', u'hit', u'all-', u'time', u'high', u'currency', u'control', u'drive', u'fear')"," Jan 4, 2017 "
"(u'bitcoin', u'escapist', u'safe')"," Jan 4, 2017 "
"(u'bitcoin', u'trade', u'outperforms')"," Jan 3, 2017 "
"(u'bitcoin', u'extends', u'rally', u'beat', u'major', u'currency')"," Dec 23, 2016 "
"(u'bitcoin', u'surge', u'outperform', u'gold', u'stock')"," Dec 23, 2016 "
"(u'bitcoin', u'surge', u'geopolitical', u'risk', u'feed', u'tighten')"," Dec 23, 2016 "
"(u'big', u'bank', u'stock', u'blockchain', u'patent')"," Dec 21, 2016 "
"(u'philippine', u'mull', u'bitcoin', u'regulation', u'remittance', u'use', u'surge')"," Dec 20, 2016 "
"(u'philippine', u'mull', u'bitcoin', u'regulation', u'remittance', u'use', u'surge')"," Dec 20, 2016 "
"(u'winklevoss', u'bitcoin', u'fund', u'dumb', u'money', u'good', u'idea')"," Dec 19, 2016 "
"(u'behind', u'bitcoin', u'boom')"," Dec 19, 2016 "
"(u'bitcoin', u'rally', u'crush', u'every', u'currency')"," Dec 16, 2016 "
"(u'forget', u'bitcoin', u'mobile', u'pay.', u'cash', u'still', u'king', u'world')"," Dec 14, 2016 "
"(u'blockchain', u'lure', u'central', u'bank', u'dane', u'consider', u'mint', u'e-', u'krone')"," Dec 11, 2016 "
"(u'blockchain', u'affect', u'market', u'structure')"," Dec 8, 2016 "
"(u'mit', u'catalini', u'blockchain', u'affect', u'market', u'structure')"," Dec 8, 2016 "
"(u'happen', u'financial', u'blockchain', u'revolution')"," Dec 8, 2016 "
"(u'blythe', u'master', u'unveils', u'fix', u'blockchain', u'privacy', u'concern')"," Dec 7, 2016 "
"(u'goldman', u'quit', u'blockchain', u'group', u'bank', u'say', u'next')"," Nov 21, 2016 "
"(u'u.', u's.', u'election', u'send', u'bitcoin', u'surge')"," Nov 11, 2016 "
"(u'bitcoin',)"," Nov 3, 2016 "
"(u'five', u'reason', u'winklevoss', u'bitcoin', u'etf', u'approve')"," Nov 1, 2016 "
"(u'bitcoin', u'anonymous', u'enough')"," Nov 1, 2016 "
"(u'bitcoin', u'set', u'best', u'week', u'since', u'june')"," Oct 28, 2016 "
"(u'scotland', u'start', u'stock', u'exchange', u'use', u'blockchain', u'technology')"," Oct 27, 2016 "
"(u'jpmorgan-', u'hack-', u'link', u'bitcoin', u'operator', u'dad', u'plead', u'guilty')"," Oct 26, 2016 "
"(u'bitcoin', u'jump', u'three-', u'month', u'high', u'yuan', u'weakness', u'fuel', u'buy')"," Oct 24, 2016 "
"(u'blockchain', u'hype', u'take', u'hit', u'chain', u'release', u'code', u'use')"," Oct 24, 2016 "
"(u'bhp', u'nasdaq', u'blockchain', u'start', u'pop', u'real', u'world')"," Oct 18, 2016 "
"(u'balchunas', u'race', u'first', u'bitcoin', u'etf', u'audio')"," Oct 14, 2016 "
"(u'gross', u'bitcoin', u'potential', u'substitute', u'monetary', u'coinage')"," Oct 4, 2016 "
